Id,Comment
18536,world phone support in testtelephonyfeaturesnnbug phone support both gsm and cdma butntelephonymanagergetphonetyp can onli report one at a given timenthu assert that the other telephoni featur are not setnid 
19866,firewir ohci fix buffer overflow in AR split packet handlingnncommit upstreamnnwhen the control had to split a receiv asynchron packet into twonbuff the driver tri to reassembl it by copi both part intonth first page howev if size rest pages ie if the yetnunhandl packet befor the split packet the split packet itself andnani receiv packet after the split packet are togeth larger than onenpag then the memori after the first page would get overwrittennnto fix thi do not tri to copi the data of all unhandl packet atnonc but copi the possibl need data everi time when handlingna packetnnthi get rid of most of the infam crash and data corrupt whennus firewirenetnnnedoffbi clemen ladisch maxim levitski stefan richter greg kroahhartman 
18537,fix ping version reportingnnth emul version report through ddm wa incorrectnin the sdk emul binari due to a previou chang in ournmakefilesnid 
19869,alsa appli quirk for dell latitud bind master and headphon controlsnncommit upstreamnnbuglink origin report state the master mixer doe not chang thenvolum from the headphon output which is affect by the headphonenmix instead it onli seem to control the onboard speaker volumenthi confus pulseaudio greatli as the master channel is merg intonth volum mixnnfix thi symptom by appli the hponli quirk for the ssidnth fix is applic to all stabl kernelsnnreportedandtestedbi ben gamari daniel T chen takashi iwai greg kroahhartman 
18538,valid telephoni manag countri codesnnbug sure getnetworkcountryiso and getsimcountryiso returnniso countri code and not mcc countri code also prohibitnth use of iso codesnid 
19868,alsa hda fix ial errornncommit is like It can not be ializ as kailang yang takashi iwai greg kroahhartman 
20863,comment gener settingsnset never join line to truenid 
18542,tool packag wa miss proguardbatnnsdk bug 
19874,alsa hda use alcinitdefault for realli default ializationnncommit upstreamnnwhen sku assid give no valid bit for the driver takenani action so far thi result in the miss ializ fornextern amp etc thu the silent output in the endnnespeci user hit thi problem on newli sinc the driver forc to use alcinitdefault ani morennthi patch set the default ializ scheme to usenalcinitdefault when no valid bit are set for sku kyle mcmartin takashi iwai greg kroahhartman 
20862,blank line within class declarationsnset befor field declar valu to 
18543,arm tegra use dma to readwrit fuse hang if fuse regist are access dure an apb dmanoper war is to use apb dma to readwrit fuse registersninsteadnid varun wadekar 
19873,alsa hda add samsung ssid for subwoof pin fixupnncommit upstreamnnbuglink origin report state that the subwoof doe not mute whenninsert headphon We need an entri for hi ssid in thensubwoof pin fixup list so add it there verifi use hdaanalyzernnreportedandtestedbi inodnnedoffbi daniel T chen takashi iwai greg kroahhartman 
17212,cameratest experimentnnthi chang start off as an experi to see how usefulna requiredfeatur annot would be to omit test forndevic that may not have the camera featur ala it seemsnit may be import to check the noop behavior of an apinon such devic As a result most of the test still makensens even without a camera becaus the callback should bencal I think onli part of the test like actuallynreturn the jpeg data work so wrap those aroundna featur checknid 
7296,merg commit into freebsdportn 
18544,adt abil to run proguard as part of the buildersnnsdk bug add a global pref that enabl user to have the buildersnrun proguard on project which are configur for it have anglob pref is probabl not optim but is a good way to getnstart ideal it should be a per project set or evernbett a launch configur option but thi is a bigger scopenw can implement laternnther are also a few fix to make proguard work under windowsn the proguardbat can onli pass arg but we have son use a temporari proguard config file for windowsn proguardhom need to be defin properli sinc the defaultn proguardbat cannot infer it properli We need other fixesn to that batch file so eventu not go to ship then default one and we can fix the bat file but properli definingn thi env var is probabl a good idea anywaynid 
17213,apan move nonpanictim devic IO to userspacennallow apan crash to be read and clear from sdhciemmcndevic share with normal system activ without interferingnwith emmc stack IO the dedic apan driver doe not respectnlock and reconfigur the sdhci control and emmc card innincompat or suboptim way readwrit activ on the nextnboot to save away the apan dump is move from the dedic drivernto userspac mtd eras continu to be perform by the dedicatedndriv sinc thi continu to not be harm and the androidnuserspac doe not current provid an mtd eras utilitynnprocapanicconsol and procapanicthread are replac bynprocapan and procapanicreset which can be read andnwritten by userspac to find how to access the the apan dumpndevic the current interfac is shell script friendli in ordernto avoid share kerneluserspac header file and becaus nandreadni use to leverag for read dump on mtd the script writesnth apan header to the kernel driver which interpret the headernand tell the script at which offset and length to read thenconsol and thread dump logsnid todd poynor 
20861,arm etm configur data tracingnnth old code enabl data trace but did not configur thenrang We now configur it to trace all data address by defaultnand add a tracedatarang attribut to chang the rang or disablendata tracingnid arv hjønnevåg 
7299,allow build of webkit lib on freebsdnninclud declar of afinet sockaddrin etcn 
19876,alsa hda add an extra dac for realtek upstreamnnth patch enabl to use the dac at nid make it possibl to use thi dac for e g headphonenvolumennnedoffbi david henningsson takashi iwai greg kroahhartman 
20860,arm etm allow rang selectionnntrac kernel text segment by default as befor allow trace of othernrang by write a rang to sysdevicesetmtracerang or to traceneveryth by write arv hjønnevåg 
18545,add layout unit testsnnadd layout unit test and some infrastructur for test also fixnsom format error column line in the previou commitnid 
19875,alsa hda fix captureplayback mixersnncommit upstreamnnth mixer nid pass to alcautocreateinputctl are wrong isna pin and is the adc on both thu withncurr code input playback volumeswitch and input sourc mixerncontrol are not creat and record work select correctnmix input playback mixer and captur sourc mixernnrefer herton ronaldo krzesinski takashi iwai greg kroahhartman 
7298,merg commit into freebsdportn 
19870,alsa hda add fixup pin for ideapad upstreamnnbi ad the subwoof as a speaker pin it is treat correctli when automutingnnbuglink david henningsson takashi iwai greg kroahhartman 
18540,fix emul buildnid 
19872,alsa hda add speaker pin to automut acer aspir upstreamnnbuglink claus for handl acer aspir subwoof as additionalnspeak pin for automutingnnreportedbi russianneuromancernnedoffbi daniel T chen david henningsson takashi iwai greg kroahhartman 
17210,fix relativelayout insert bad attribut sometimesnnwhen relativelayout drop new element it filter thenattribut and the filter is suppos to return fals tonind some attribut is not need unfortun thenfilt code wa assign thi to a string type andnthu the fals valu wa autoconvert to fals thusnfail the test and end up asi in the xmlnid 
19871,alsa hda ad fixup for lenovo upstreamnnnedoffbi valentin ssyn takashi iwai greg kroahhartman 
18541,fix ant dexhelp to not pass in extern libsjarnnbug 
20868,fix for support digit mnc codenndefault android mnc valu ha a digit but it should be support a digitnmnc in india should be support both and digit mncnid sangjun park 
7290,simpl implement of an unlink command for nnit is in the style of the symlink commandnid 
20867,two digit number are dial normal not ussd if user dial in croatia and serbianid 
7293,chang relat to chang by josh made freebsd version of findjdktoolsjarsh more move shell set to configmk thi will make makefil usen bash when invok while build process and when invok from envsetupshn 
20866,make sure the background data checkbox is updatednnadd a receiv to get background data statu fromnconnect manag to make sure the backgroundndata checkbox statu is rightnid 
20865,line wrap gener settingsnset never join alreadi wrap line to truenid 
20864,control statement keep statement on same line to truenid 
7294,temporarili solut for freebsd onlynnmanifest contain newer version of swteclips librariesnshould be same as on other system outdat version when prebuilt for it will be availablenus onli in freebsdport branchn 
17219,net wireless updat to version watchdog time reschedul fix first scan noreturnnnnedoffbi dmitri shmidt 
18546,arm tegra fuse readwrit api for fuse burningnnexpos fuse regist read and write api for fusenburningnid varun wadekar 
19878,alsa hda use alienwar model quirk for anoth ssidnncommit upstreamnnbuglink origin report state that headphon jack do not appear tonwork upon inspect hi codec dump and upon further test it isnconfirm that the alienwar model quirk is correctnnreportedandtestedbi codi thieraufnnedoffbi daniel T chen takashi iwai greg kroahhartman 
18547,arm tegra support to burn devic fusesnid varun wadekar 
19877,alsa fix sndctldspreset ioctl for oss emulationnncommit upstreamnnin oss emul sndctldspreset ioctl need the reset of the internalnbuff state in addit to drop of the run stream otherwis thensucceed access becom inconsistentnntestedbi amit nagal takashi iwai greg kroahhartman 
17217,arm tegra usbphi reset the ulpi phi on power offnnput the ulpi phi in reset on power off to save power in benoit gobi 
18548,broadcast proxychangeact when prefer proxi changesnna client should onli need to subscrib for proxychangeactionnbroadcast to get updat when the proxi changesnid 
18549,hide browser edit text interfac on incom callnnopen browser in main menu tap address field to enternth input field long tap the input field the “edit text�nlist pop up receiv an incom call the incom callninterfac cannot display onli rington is heardnnad chang to hide the edit text dialog when an incomingncal is receiv thi will keep the incom call UI innforegroundnid 
17218,usb host add poweroffonbussuspend optionnnif the devic connect to a port ha outofband wakeupnsign the phi and control may be power off on bu suspendnid benoit gobi 
19879,netfilt nfconntrack allow nfctallochasht to get highmem pagesnncommit upstreamnncommit use slabdestroybyrcu and get rid of callrcundid a mistak in vmalloc call in nfctallochashtablenni forgot to add gfphighmem so page were taken from lowmem onlynnnedoffbi eric dumazet patrick mchardi greg kroahhartman 
20830,support audio ogg type in multimedia messagenid sangjun park 
19841,ecryptf call vfssetxattr in ecryptfssetxattrnncommit upstreamnnecryptf is a stackabl filesystem which reli on lower filesystem thenabl of settingget extend attributesnnif there is a secur modul enabl on the system it updat field of inod accord to the own extend attribut setnwith the function vfssetxattr when thi function is perform on anecryptf filesystem the field is not updat for the lowernfilesystem sinc the call securityinodepostsetxattr is miss fornth lower inodenfurth the call securityinodesetxattr is miss for the lower inodenlead to polici violat in the secur modul becaus specificncheck for thi hook are not perform i e permiss on selinux is not check for the lower filesystemnnthi patch replac the call of the setxattr method of the lower inodenin the function ecryptfssetxattr with vfssetxattrnnnedoffbi roberto sassu dustin kirkland jame morri tyler hick greg kroahhartman 
18510,arm tegra clock add new dvfsnnnew and improv dvfsnregist dynam dure nexport dvf function to control clock that are not visibl ton the clock subsystemnsupport multipl regul per clocknfix dvf on disabl clocksnadd dclockdvf to show current voltag requirementsnid colin cross 
19840,ecryptf clear lookupopen flag when creat lower filenncommit upstreamnnecryptf wa pass the lookupopen flag through to the lower filensystem even though ecryptfscr support the flag A validnfilp for the lower filesystem could be return in the nameidata if thenlow file creat function support lookupopen possiblynresult in unencrypt write to the lower filennhowev thi is onli a potenti problem in filesystem fuse nfsncif ceph that ecryptf known to support kevin buhrnnedoffbi tyler hick greg kroahhartman 
18511,arm tegra dvf convert cpu to new dvf add core dvf tablesnid colin cross 
19843,realli fix recoveri loop when singl good devic failsnncommit upstreamnncommit supposedli fix anproblem where if a with just one good devic get a readerrorndur recoveri the recoveri would abort and immedi restart innan inf loopnnhowev it depend on remov the spare devicenfrom the array but that doe not happen in thi case So add a testnso that in the case the devic will be removednnthi suitabl for ani kernel sinc which is whennrecoverydis wa introducednnreportedbi sebastian färber neilbrown greg kroahhartman 
19842,md fix regress with array without persist metadatanncommit upstreamnna which ha no persist metadata whether intern ornextern will hang on the first writenthi is caus by commit that case mdchangepend never get clearednnso dure mdupdatesb is neither persist or externalnclear mdchangependingnnthi is suitabl for neilbrown greg kroahhartman 
18512,arm tegra support to burn devic fusesnnfus api to support burn of devic fusesnid varun wadekar 
20838,partial build fixnid 
20837,refactor the framebuff servicenid 
20836,fix the implementaion of the seekbarchangelisten method thi fix the incorrect behavior of seekbar jump when it is drag veri fast now we ensur that onli one refresh messag queu and after the drag is over the chang is inlin with the implement in the mediacontrol class nedoffbi ritu srivastava 
20835,api analysisnnthi chang tri to solv the issu show warn when use highlevel api and a lower minsdkversionnthan the targetsdkversionnnit work on the follow waynn there is a compil particip that compil an android project yetnanoth but use androidjar from the minsdkvers sdk instead of fromntarget sdk If error exist they are convert to warningerror withnmessag as api level minsdkvers compat user can select to ignor these error show warn default ornshow errornnth compil particip be execut in the follow casenn a project android projectn there minsdkvers declar in the android manifestn minsdkvers target versionn there minsdkvers target within android sdkn there are error in the projectnit trivial to separ compat problem from other errorsnimo thi check is import when the applic work correctli onntarget platform howev possibl chang thi behaviorn properti page is set to ignorenid 
20834,add timetol ttl support to resolv cachennus the the ttl of the answer as the time a querynshal remain in the resolv cachennad some debug support as well ienpars answer and print a la dignid 
20833,fix the multipag sm send error to sever receipentsnid sangjun park 
20832,fix deliveri report error with pend statu in accord to TS tpstatu valu is chang when process statu report it should be check whether tpstatu is pend or failednid 
20831,fix the deliveri report errornnalthough tpstatu is pend or fail deliveri report is displayednonli in case of success it should be display to usersnid sangjun park 
20829,fix select all problem in the galleri appsnnwhen press a select all menu in the galleri sever imag selct correctlynid sangjun park 
20828,ad goldfishdefconfig for sheng yang yunhong jiang jun nakajima 
18517,draw event through a staticlayoutnnless code and support bidi much better ie bidi is now supportednid 
19849,tti ldisc fix open flag handlingnncommit upstreamnnwhen a concret ldisc open fail in ttyldiscopen we forget to clearnttyldiscopen thi caus a fals warn on the next ldisc opennwarn at name system product namenmodul link in npid comm aout taint G W tracen clear the bit when failingnnintroduc in tti rewrit the ldisc lock back jiri slabi alan cox sergey lapin sergey lapin greg kroahhartman 
18518,initi commit for font engin manag thi new approach propos from bitstream inc will allow to plugin ani font engin apart from freetyp thi will be veri much valuabl for the oem who may need the differ engin than freetyp or a set of engin to support the local or new font format thi new propos allow android to support more than one font engin dynam at runtimenid 
19848,ttyldisc fix bug on hangupnncommit upstreamnna kernel bug when bluetooth rfcomm connect drop while the associatednseri port is open is sometim triggerednnit seem that the line disciplin can disappear between thenttyldiscput and ttyldiscget thi patch fall back to the ntti linendisciplin if the previou disciplin is not avail anymorennnedoffbi philipp retornaz alan cox greg kroahhartman 
18519,initi commit of freetyp plugin base on font engin managernid 
18513,replac of pad with ftruncatennalso store some other paramet speculativelynnguard ftruncat and lseek against eintrnid 
19845,alsa hda use bio autopars instead of exist model quirk for medion upstreamnnbuglink ubuntu maverick user report a regressionnin audio playback wa inaud through both speaker and headphonesnin commit of a new model wa ad with pci ssid fortun it is now suffici to use the autonmodel for bio autopars instead of the exist quirknnplayback captur and jack sens were verifi work for and the alsadriv snapshot from when isnusednnreportedandtestedbi daniel T chen takashi iwai greg kroahhartman 
19844,md fix return valu of rdevsizechangenncommit upstreamnnwhen tri to grow an array by enlarg compon devicesnrdevsizestor expect the return valu of rdevsizechang to benin sector but the actual valu is return in kbsnnthi function wa broken by commitn thi patch is suitabl for ani kernel sinc justin maggard neilbrown greg kroahhartman 
18514,remov extran paramet storagenid 
19847,tti restor ttyldiscwaitidlenncommit upstreamnnit wa remov in ttyldisc turn ldisc user count intona proper refcount but we need to wait for last user to quit thenldisc befor we close it in ttysetldiscnnotherwis weird thing start to happen there might be processesnwait in on for input to appearnand at that moment a chang of ldisc is fatal nttyclos is callednit free readbuf and the wait process is still in the middl ofnread and goe nut after it is wokennnprevi we prevent close to happen when other are in ldisc opsnbi ttyldiscwaitidl in ttysetldisc but the commit abov removednthat So revok the chang and test whether there is user andnallow the close thennnw can do that without ldisctti lock becaus nobodi els can opennth devic due to ttyldiscchang bit set so we in fact wait forneverybodi to leavenni understand whi ttyldisclock would be need either when thencount is an atom variabl so thi is a locklessnttyldiscwaitidlennon the other hand if we fail to wait timeout or signal we have tonreen the halt ldisc so we take ldisc lock and reus the setupnpath at the end of ttysetldiscnnnedoffbi jiri slabi linu torvald sebastian andrzej siewior alan cox greg kroahhartman 
18515,minimis changesnid 
19846,tti prevent do in the flushtoldiscnncommit a small window insid the flushtoldisc functionnwher the tti is unlock and call receivebufnfunct If in thi window new buffer is ad to the ttynth process might never leav the flushtoldisc functionnnthi scenario will hog the cpu caus other tti processingnstarv and make it imposs to interfac the computernvia ttynni wa abl to exploit thi via pti interfac by send onlyncontrol charact to the master input caus the flushtoldiscnto be schedul but never actual gener ani outputnnto reproduc pleas run multipl instanc of follow codenn snipndefin xopensourceninclud mainint argc char argvnn int i slave master getptn char sprintfbuf s ptsnamemastern grantptmastern unlockptmasternn slave openbuf ordwrn if slave n perroropen slave failedn return nn fori i sizeofbuf in bufi rand n writemast buf sizeofbufn nn return snipnnth attach patch base on next tree fix thi by check on thentti buffer tail onc reach the current work is reschedulednand anoth could runnnnedoffbi jiri olsa alan cox greg kroahhartman 
18516,draw event through a staticlayoutnnless code and support bidi much betternid 
18520,initi commit of freetyp plugin base on font engin managernid 
20841,fix broken remoteviewstestnnth bitmap be load use the same configur andnopt so these test were failingnid 
19852,usbnet fix usbautopmgetinterfac upstreamnnsinc usbnet alreadi took usb runtim pm we have tonen runtim pm for usb interfac of usbnet otherwisenusbautopmgetinterfac may return failur and fail if usbsuspendruntimepm isnenablednncc david brownel david S miller ben hutch joe perch oliv neukum andi shevchenko ming lei david S miller greg kroahhartman 
18521,initi commit for font engin manag thi new approach propos from bitstream inc will allow to plugin ani font engin apart from freetyp thi will be veri much valuabl for the oem who may need the differ engin than freetyp or a set of engin to support the local or new font format thi new propos allow android to support more than one font engin dynam at runtimenid 
20840,chang the javagener to handl output and dependenciesnnprevi the gener onli handl a list of file to compilenand a list of file that were removednnnow the gener provid all that need to do incrementalnbuild with known state On top of provid a defaultndeltavisitor it handl file depend and list of outputnfilesnnth aidl gener wa updat to use thi and the renderscriptngener will use the same mechanismnnalso fix the abortonbadsetup which through coreexcept which didnnoth to stop later builder unlik my comment said andnpolut the workspac log with worthless messagesnid 
19851,tti openhangup race fixupnncommit upstreamnnlik in the tti allow reopen when ldisc is chang patchnthi one fix a tti warn as describ in the option ttyhangup from ttyldischangup to ttyldiscen dure thisnsect ttylock is held howev ttylock is temporarili drop innth middl of the function by ttyldischangupnnth fix is to introduc a new flag which we set dure the unlockednwindow and check it in ttyreopen too the flag is ttyhup and isnclear after ttyhup is setnnwhil at it remov duplic ttyhup setbit the one afterncal seem to be more correct but anyway we holdnttylock so there should be no differencennalso document the function it doe that kind of crapnnnic reproduc with two fork childrennstat void doworkconst char ttynntif signalsighup sigign sigerr nttint fd opentti ordwronocttynttif fd continuenttif ioctlfd tiocsctti continuenttif vhangup jiri slabi kyle mcmartin alan cox greg kroahhartman 
18522,port layout rule to javannw had a number of layout implement in the tool written inngroovi these were hard to deal with becaus of lack of good toolnsupport debug work refactor work codencomplet alway work go to declar worknsemant check like unus code work etc etcnnsinc these layout helper are onli get larger replac them bynequival java code to make develop easiernnthi checkin also move the api class formerli use by groovynscript into a new packag next to the java layout rule underncomandroididecommon api and layout sinc thi code eclipsenspecif and could be use by other ide vendorsnnthes interfac were left ident onli the packag statement andndirectori locat chang with two except I ad a new methodncal in to iattributeinfojava andti addedta paramet oniniti methodnnth groovi code wa kept as close to the origin as possibl incopi in the groovi code and then replac the groovyspecificnconstruct closureiter on collect liter map syntax etcnwith equival java code the onli tricki part wa ensur handl of the and oper were translat intonequ callsnid 
19854,gspca main fix a regress with the eye webcamnncommit upstreamnnwhen audio is present some altern set were skippednthi prevent some webcam to work especi when bulk transfer wa usednthi patch permit to use the last or onli altern settingnnreportedbi antonio ospit antonio ospit jeanfrançoi moin mauro carvalho chehab greg kroahhartman 
18523,updat the featur summari test to includ a legend in the info dialog thisnrequir a minor chang to the base class to support ad a view to theninfo dialog instead of just text also ad info string for accelerometernand magnetomet testsnid 
19853,hid fix for problem with egalaxdwav multitouchscreennncommit upstreamnnthi patch fix three problem with the egalaxdwav multitouchnscreen found in the eee PC while there is a dedic multitouch driver for the screenn hidegalaxc the multiinput quirk is also appli preventingn the hidegalax driver from work thi patch remov the quirkn so the hidegalax driver can handl the devic the x and y coordin sent by the screen in multitouch mode aren shift by three bit from the event sent in singletouch mode thusn the coordin are out of rang lead to the pointer be stuckn in the bottomright corner if no addit calibr is appliedn eg in the X evdev driver thi patch shift the coordin backn thi doe not decreas accuraci as the last three bit of the wrongn coordin are alway onli multitouch pressur event are sent singl touch emul isn miss pressur inform thi patch add singletouchn abspressur eventsnnnedoffbi philipp merkel stéphane chatti jiri kosina greg kroahhartman 
19850,tti allow reopen when ldisc is changingnncommit upstreamnnther are mani warn like the follow report nowadaysnwarn at name latitud link innpid comm plymouthd not taint tracen mean ttyreopen is call without ttyldisc set for furthernconsider note ttylock is held in ttyopen ttyldisc is clear ttyhangup from ttyldischangup to ttyldiscen dure thisnsect ttylock is held howev ttylock is temporarili drop innth middl of the function by ttyreleas via ttyldiscreleas till the end of tti exist ttylock is taken ttyclos bit set and thennttyldiscreleas call ttyreopen check ttyclos befor ttysetldisc from ttyldischalt to ttyldiscen wen take ttylock set ttyldiscchang put ttylockn call ttyldischalt clear ttyldisc ttylock is not heldn do some other workn take ttylock call ttyldiscen set ttyldisc putn ttylocknni cannot see how can be a problem as there I see no race otoh can happen without problem thi patch the case by checkingnttyldiscchang along with ttyclos in ttyreopen will benfix in the follow patchnnnic reproduc with two processesnwhil ntfd ordwrntif fd nttwarnopennttcontinuentntclosefdnnnwhil n fd ordwrn while n ioctlfd tiocsetd ioctlfd tiocsetd n closefdnnnnedoffbi jiri slabi kyle mcmartin alan cox greg kroahhartman 
20849,fix compil error of miss tagsn to 
20848,fix broken mediarecordertesttestsetcamerannbug test need to unlock the camera befor pass it to thenmediarecord thi is appar normal as seen innvideocamerajava in the camera projectnid 
20847,fix progressbartestnnbug remov broken testaccessinterpolatorcontext becaus it wa do then same thing as the test abov itn chang refer to comandroidintern to androidnid 
20846,crash zygot if webcor fail to loadnid 
20845,refactor attachui servicenid 
20844,net add udp stat and pkt count to uidstatnnnedoffbi ashish sharma 
20843,fix broken messagequeuetestsnnrewrit the addidlehandl and removeidlehandl test to be morenclearnid 
20842,fix androidbat to support cwd with characternnsdk bug 
20839,partial build fixnid 
18528,fix data corrupt when write to bluetooth socketnnwrit to bluetooth socket are handl by writen innandroidbluetoothbluetoothsocketcpp thi call asocketwritenwhich is implement in abortsocketcnnthi latter function sleep until poll indic that the socket isnwrit then call write onc return the number of bytesnwritten howev writen just return thi byte count to thencal eventu ignor in bluetoothoutputstreamjava match the semant of a java outputstream which is requirednto block until all byte have been writtennnthi fix add a loop to writen that repeatedli call the lowernlevel write function until all the data ha been written or an errornoccur in which case we should exit the loop earli with thisnchang it is possibl to write larg amount of data to a bluetoothnsocket without experienc data lossnid 
18529,remov temporari disabl of proguard dure adt exportnid 
19859,kvm write protect memori after slot swapnncommit upstreamnni have observ the follow bug userspac call kvmmmuslotremovewriteaccess is call and make a page page fault happen and make the page writeablen fault is log in the bitmap kvmvmioctlgetdirtylog swap slot pointersnna lot of time guest write into the userspac call getdirtylognnat point bitmap is clean and page is writeablenthu guest modif of memori is not loggednand getdirtylog return an empti bitmapnnth rule is that all page are either dirti in the current bitmapnor writeprotect which is violat herennit seem that just move kvmmmuslotremovewriteaccess downnto after the slot pointer swap should fix thi bugnnnedoffbi michael S tsirkin avi kiviti greg kroahhartman 
18524,net wireless improv btcoex for esconnnedoffbi dmitri shmidt 
19856,hdpvr add miss urbnotransferdmamap flagnncommit upstreamnnnecessari on armnnnedoffbi jann grunau mauro carvalho chehab greg kroahhartman 
18525,make a prebuilt for layoutlibapinnthi allow us to updat the api in sdkgit use a differentnbranch strategi than frameworkbasegitnid 
19855,gspca sonixj fix a regress of sensor and upstreamnnth bug wa introduc by commit valu of sensor to sensor and jeanfrançoi moin mauro carvalho chehab greg kroahhartman 
18526,make layoutlib use the prebuilt of layoutlibapinid 
19858,nf handl lock context alloc failur in nfscreaterequestnncommit upstreamnnnfsgetlockcontext can return null on an alloc failurenregress introduc by commit steve dickson jeff layton trond myklebust greg kroahhartman 
18527,add use of volum rocker to navig to nextprevi messag whilenin messag viewnid 
19857,fix upstreamnnit wa miss the igor andrew morton mauro carvalho chehab greg kroahhartman 
19821,oprofil fix the hang while take the cpu offlinenncommit upstreamnnth kernel build with configoprofil and cpuhotplug enablednth oprofil is ialis use system timer in absenc of hardwarencount support oprofil start from userlandnnin thi setup while do a cpu offlin the kernel hang in infenfor loop insid lockhrtimerbas functionnnthi happen becaus as part of oprofilecpunotifi it tri tonstop an hrtimer which wa never start these percpu hrtimersnar start when the oprfil is startedntecho devoprofileenablennthi problem also existwhen the cpu is boot with maxcpu parameternset when bring the remain cpu onlin the timer are startedneven if oprofil is not yet enablednnthi patch fix thi issu by ad a state variabl so thatnthes hrtimer startstop is onli attempt when oprofil isnstartednnfor stabl kernel and jan sebastien sricharan santosh shilimkar robert richter greg kroahhartman 
19820,hwmon fix frequenc tablenncommit upstreamnnth use the same frequenc tabl as the jean delvar darrick J wong guenter roeck greg kroahhartman 
20816,fix a decod problem on the email bodynnwhen decod the email bodi email applic use googl default but it caus problem so particular email did not sync ani morenso we have chang decod function as a decod from apach in ordernnot to occur problemnid sangjun park 
20815,add simpl pars step to respons from email server in order to check the inform regard idnnther are two kind of phase when open the imap connect idphras and loginphrasenbut when tri to login new zealand vodafon account our applic alway goe to idphraseneven though there is no ID inform from server respons So we add simpl pars stepsnin order to check the inform regard ID So in case that there is no ID respons from chang code to directli go to loginphras to set up account work properlynnissu account of new zealand vodafon set upnid sangjun park 
20814,the problem is that attach filesex imag movi on mm are not display among other devicesnn attach movi imag file are not attach file is not display nexuss to attach file be play nexuss to attach jpg file is not shown nexuss to attach jpg file is not shown iphon to nexussnid sangjun park 
20813,connect problem or invalid mmi code occru when execut ussdnussdmaxi celcom umobil digi press touch key ussd request is occur twiceupdown respectivelyntso block a up key eventnid sangjun park 
20812,fix depend gener under cygwin by split depend filengener and compil into separ step so that fail compil in bogu deped file switch from a separ awk scriptnto an embed sed script for simplicti and use the proper makentarget use MT dure depend gener so that sourc file withnrel path are properli recompil when their depend changenid 
20811,cpufreq prevent memori leak in cpufreqstat on hotplugnnensur that cpufreqstatsfreet is call beforencpufreqremovedev on cpu hotplug which also occur duringnsuspend on smp system to make sure that sysfsremovegroupncan get call befor the cpufreq kobj is freed otherwisenth sysf file structur are leakednid colin cross 
20810,modif to the exist file to add supportnid 
23081,offer to instal fragment compat librarynnthi changeset chang the popup display when you drop a fragmentntag in a project instead of just display an errornmessag you now get a dialog which ask if you want to instal thenproject and if you click the instal button it invok the sdknmanag to instal the right packag and then copi it into thenprojectnnin addit the fragment selector now ha a creat new action whichninvok the new class wizard preconfigur with the right fragmentnclassnid 
23082,fix audio backend handlingnnthi patch fix a small bug where the audio backend given withnth audio option wa ignor the bug wa introduc duringna previou integr of upstream audio changesnnth old code alway use the same default backend pulseaudionid 
23083,fix issu with resourc repositori when use librariesnid 
23084,move griddatalayoutbuild to sdk UI lib DO not mergenncherri pick from commit 
23085,sdk manag dialog to perform specif updat from adt DO not mergenna a work case exampl thi add an adt projectncontext menu to add the android compat jarnto an android projectnid 
20809,new file are from the upstream qemu and the code is base onnth follow commit date see changestxtnn new file hwapiccn new file hwfdchn new file hwfwcfgcn new file hwfwcfghn new file new file new file hwioapiccn new file new file new file hwpccn new file hwpckbdcn new file hwpiixpcicn new file new file new file hwsmbioscn new file new file new file new file new file new file new file new file new file new file new file new file new file 
20808,insert a break wraparoundnid 
23086,merg from master do not mergenfix issu with resourc repositori when use librariesnid 
20807,crypto tegraa add suspend and resum handlersnid varun wadekar 
20806,stubsnid 
19827,fix warn at in mmcwaitforcmdnncommit upstreamnnon modul remov the sdio version of gener the follow warningnn cut here n warn at hardwar name modul link in ssb mmcblock binfmtmisc rfcomm sco bnep ppdev iptmasquerad iptablenat nfnat xtstate nfconntrack iptreject xttcpudp iptablefilt iptabl xtabl bridg stp kvmintel kvm iwlagn sndhdacodecconex sndhdaintel sndhdacodec iwlcor sndhwdep sndpcm thinkpadacpi sndseqmidi sndrawmidi sndseqmidiev sndseq joydev sndtimer smcommon pcmcia nand sndseqdevic sdhcipci btusb psmous tpmti yentasocket nandid lp snd pcmciarsrc nandecc bluetooth sdhci tpm pcmciacor parport mtd sndpagealloc serioraw tpmbio soundcor nvram ledclass aesgener dmcrypt drmkmshelper drm ahci intelagp intelgtt libahci video agpgart outputn pid comm rmmod not taint call tracen end trace n cut here nnthe warn is caus by not claim the devic befor callingnsdiodisablefuncnnnedoffbi larri finger arnd hannemann arnd hannemann john W linvil greg kroahhartman 
19826,agpintel also add to list of support devicesnncommit upstreamnnthi wa a miss piec from that drop recognit of thenagp modul for the second variantnnreportedbi stefan bader chri wilson greg kroahhartman 
19829,ssb add new vendor for upstreamnnadd new vendor for broadcom daniel klaffenbach larri finger john W linvil greg kroahhartman 
19828,wireless fix error path in sdionncommit upstreamnnfix unbalanc call to sdioreleasehost on the error pathnnnedoffbi guennadi liakhovetski larri finger john W linvil greg kroahhartman 
