Id,Comment
1310,add testcas novaexceptionnfix bug 
2640,add hpidm extens fix bug feedback 
3971,new kinsecur command line optionnnfix bug glanc requir server certif validationnbi default use http standard systemnca file use avail altern notnprovidednnth insecur option use client skip serverncertif valid appropriatenn thi chang impact nova client access glanc httpsn standard file suitabl need providen file els creat glanc clientn access http registri server must perform servern certif validationn packag provid standardn system file instal file use defaultn probabl make sens glanc packag depend whichev packag provid default bundlen ubuntu thi 
3972,includ glancetestsetcnnfix bug chuck short 
3973,fix namespac declarationnnmelangeinitpi may exist depend order installationnnchangeid 
3974,fail respons cach failednnfix bug 
3975,fix largest memori leak ksl testsnn explicitli kill wsgi server launchedn fix bug fix spaceypoonnchangeid 
3976,tell qpid reconnect busi loopnnfix bug set ani reconnect time option unless setnin configur set zero put qpid modenwher reconnect busi loop set unless annonzero valu provid qpid goe back defaultnbehavior use exponenti backoff reconnect attemptsnaft second etcnnchangeid 
1319,allow nonadmin user use simpl schedulernnfix bug 
3977,assum gateway needednnif gateway specifi one insert automaticallynnchangeid 
2649,refactor clean thing pull stuff separ filesnnchangeid 
1318,skip libvirt test libvirt presentnncurr libvirt test make use testskipif decoratornthi make obviou test get runnnw recent ran issu libvirt test jenkinsnbut actual get run thi make thing clearnnchangeid 
1317,rearchitect openstack dashboard modular extensibilitynnimpl blueprint extensiblearchitecturenimpl blueprint improvedevdocumentationnimpl blueprint gettexteverywherenimpl blueprint sphinxdocsnncomplet rearchitectur dashboard transform standalon djangoopenstack app horizon framework build dashboard see doc informationnnincident fix follow bugsnnfix bug violationsnfix bug dashboard instal ani arbitrari urlnfix bug tenant control sole tenant switcher url disregard anywaynfix bug output venv instal consider reducednndu scale scope thi patch recommend review github httpsgithubcomgabrielhurleyhorizontreeextensiblearchitecturennchangeid 
3978,tell user instanc foundnndisplay error instanc foundnwhen look individu instanc thisni behavior use eucatool bug chuck short 
2648,refactor clean thing pull stuff separ filesnnchangeid 
3990,fix novavolum support multipl lunsnn store lun providerloc specifiedn pass lun iscsiproperti instead hard codingn add call libvirt list use block devicesn make sure synchron connect disconnect commandsn onli disconnect target lun usen allow doubl login targetsn fix typo getvolumeconnector xenapiconnectionn fix bug 
3991,revert workaround osx urlpars issuennthi revert commit 
3992,log instanc consist insid firewal codennthi bring thi code inlin way connectionpi doesninst log nownnchangeid 
2661,use defaultinstancetyp exercisesnnchangeid 
1330,chang roleid roleid swift middlewarennchangeid 
2660,chang sidebar tab titlesnnfix bug 
2658,add script sync cla wiki teamnnpeopl list sign cla wiki page willnb approv member openstackcla teamnnaddress bug 
1327,reduc number comput call glancennfix bug 
1326,updat section upgrad process cactu diablont add mysql network field updat add section known issuesnt fix typo errorsnt fix pipelin section ennchangeid 
2657,add config option firewalldrivernnchangeid 
1325,remov duplic kernelramdisk check osapinnfix bug 
2656,fix ram quota display mbnfix bug 
2655,move global role variabl backendutilsnn logicservic filen implement keystonerefactorbackendnnchangeid 
1324,refactoringcleanup view buildersnni rework address flavor imag server viewnbuild share logic previous duplic across mani viewbuildernclass also rework viewbuild class gener persistnlongernnoveral good test coverag mani test updat duringnth refactornnpatch set updat setrequest getrequest request propertyn setrequest method overriddennpatch set fix test broke last updatenpatch set chang networkkey networknpatch set feedback chang bcwaldonnpatch set updat base feedback waldonnpatch set feedback rick harrisnnchangeid 
2654,add hpidm extens fix bug detailsnnincorpor feedback 
1323,remov unnecessari imag list osapinnfix bug 
2653,improv log file handlingnn elimi subshel produc logfil fix bug clean log file older day defaultn append datetim specifi log file namen default must set get loggingnnthi chang default behaviour stacksh write log filenunless logfil setnnchangeid 
1322,bug quantum auth middlewar keyston sourc code treennfurth improv pylint scorenruntestssh report violat master branchnruntestssh doe report ani violationnnchangeid 
2652,fix keyston auth test failur python bug 
1321,blueprint authenticationforquantumnnmodifi quantumconf includ authn filter pipelin auth optionalnremov bufferedhttppi use anymor middlewar stay treennchangeid 
2651,synchron notif queue setup nova glancennfix bug use simplequeu would end direct queue annexchang name queue thi differ nova whichnus topic queue exchang name chang make glanc use topic queue configur exchangennam match novannchangeid 
1320,fix httpconflict importnnaccountcontrollerput refer httpconflict import fix importnand verifi setuppi test 
3982,workaround osx urlpars issuennchangeid 
3983,start dev 
3984,remov diablo test muchnnchangeid 
3985,rais nobad auth instead 
3986,improv region switchernnadd abil liveswitch region bake support anlow level clean loginrel codennmak login view capabl use modal dialognnoveral improv region supportnnfix bug one region would still show regionnswitch inappropri fix bug incompat chang earli adopt ofnth region switcher need revers order thenset tupl previou region name endpointnord new endpoint region name style thi changenwa done better suit choic syntax sinc thenorigin order arbitrarynnchangeid 
3987,fix log xenapi case sqlalchemi instanc model log uselessnfix case instanc name beingg log instead instancenuuidnnchangeid 
3988,fix obviou breakag osxnnchangeid 
1329,script launch oneir hostnnchangeid 
3989,add pagin get tokensnn partial fix bug 
2659,creat notif queue durablennfix bug notif system nova built top novarpc use anset default queue ideal notif queuesnthi chang make notif queue durabl across restartsnnchangeid 
1328,fix bug auto assign float ipsnndetailsnn thi fix specif featur new look like never actual workedn refactor fix bug floatingip object pass networkapiassociatefloatingip instead address stringn bug serguei koubli previous befor refactor propos much isol fix thi issuen thi commit includ serguei fix also fix seper issu autoassign flate could dealloc thi fix also includ 
2672,clean pylint error toplevel filesnnchangeid 
1341,resubmit changenfix issu throw appropri fault dure token validationnnchangeid 
2671,fix novaclientconvert nameerrornnbug 
1340,fix issu middlewarennchangeid 
2670,bring file hack standardsnnchangeid 
2669,admin allow role swift proxyserverconfnnchangeid 
1338,simplifi readmennchangeid 
2668,add python api float dnsnnfor blueprint publicandprivatednsnnchangeid 
1337,fix bug remov incorrect atom feed refer rolesxsdnnchangeid 
2667,improv test framework handl url argsnnnow url like willninvok fake function like receiventh argument part itsnkwargsnnchangeid 
1336,minor correct middlewar wadlnnchangeid 
2666,simplifi getconsoleoutput client interfacennnow instead servergetconsoleoutputnnchangeid 
1335,chang show name also user listnnchangeid 
2665,ensur queue declar durabl messag droppednnfix bug queue declar durabl messag drop beforenconsum startednnchangeid 
1334,chang show admin url also part json endpoint listingnnchangeid 
2664,remov cachebust queri param freshnnchangeid 
1333,use tenant name xtenantnnfix bug 
2663,bug float address rang fixednnchangeid 
1332,bug abspath dirnam controllersversionpi correct path problemsnnchangeid 
2662,return statement getconsoleoutputnnfix bug 
1331,fix possibletopdir computingnnus wrong run usrbinkeyston look forntempl usrkeystone… work templat path isnrel versionpi file use file make thing worknnchangeid julien danjou 
3993,start dev 
3994,add support configdr commandnnthi add option flag nova allow user pass string string case insensit turn config driven case insensit disabl config driven anyth els pass directli let determin server siden thi would allow volum pass throughnnchangeid 
3995,actual fix urlpars bug osxnnon osx fed return 
3996,fix diskconfig typonnrezis resizennobvi lack unit test coverag herennchangeid 
3997,full support dashboard panel configur via servic catalognnther longer ani depend set whether notnparticular compon made avail sitennimpl blueprint togglefeaturesnnalso fix bug make horizon object propernsingleton ensur test isol base horizon testsnnfix case miss servic catalog would causena error fix bug 
3998,backslash continu novavirtbaremetalnnfix bug continu remov packag novavirtbaremetalnnchangeid 
3999,backslash continu novaapiopenstacknnfix bug continu remov packag novaapiopenstacknnchangeid 
1339,fix typo author filennchangeid 
2683,intellig programmat tabl generationnnimpl blueprint reusabletablecomponentnnthi major step make horizon componentizednreus suit tool build awesom dashboard itnallow peopl defin work tabl representingnl data python construct appropri actionsndata transform etc onc render everywherenconsist without copypast duplicationnninclud extens test full set document fornal public part apinnchangeid 
1352,revis document build process bug manual method produc doc locat setuppyn manual command build man pagesn manual method execut project rootn conform similar commandsn gener sourcecod ignor gitn remov unus gitignor entri relat docsnnchangeid 
2682,allow onli aphanum char userent passwordsnnfix bug 
1351,updat keyston document instal confnbug keystonedocumentationnnchangeid 
2681,use dhcpleasetim dnsmasq fix bug 
1350,specif ldap version caus hiccup instal latest ubuntu fedorannchangeid 
2680,updat filesystemstoredatadir glancennchangeid 
1349,add gitreview config file gerritnnchangeid 
2679,abstract client build novaclientclientnnthi prevent client python api know thenintern modul structurennchangeid 
1348,updat keyston develop documentationnupd docstr remov error automodul generationnupd setuppi gener sourc documentationnblueprint keystonedocumentationnbug 
2678,updat loadimag recip load imag via redirect pipennchangeid 
1347,github markdown seem like irc linksnnchangeid 
1346,remov doc provid elsewherennchangeid 
2677,anoth test sorrynnchangeid 
2676,ensur gener password meet minimum complexitynnwindow complex requir least three thesencriterian one upper case charactersn one lower case charactersn one numbersn one special charactersnnin case password gener meet three fourncritera thi chang enforc three criteria benmet gener passwordsnnchangeid 
1345,updat selfdocument point docsopenstackorgnnchangeid 
1344,revis documentationnn elimin sphinx build warningn think last one address bug point contributor httpkeystoneopenstackorgnnchangeid 
2675,test ignorennchangeid 
2674,refactor model backendsnnblueprintsn keystonerefactorbackendn refactorkeystonemodelsnnthi combin commit originalsnher githubcomziadsawalhakeystonecommitsmodelsnnmov token call servicepi managerstokenn remov direct backend call servicepi token backendn implement blueprint keystonerefactorbackendnnrefactor move tenant call managerstenantn call remov yetnnimpl modelsservic backendsn function need modelsrolen use modelsservic sqlalchemyservicen addit serial chang testsnnimpl modelsservicen remov logictypesserviceservic classnnimpl usermanagern remov direct backend call apius servicepynnremov usergetupd backend apin idea whi seem duplic plain getnnbackend updatesn document user apisn updat usercheckpassword take user password onlyn implement usermanag call servicepyn remov userdeleteternantus call probabl exist whenn concept user tenantsnncomplet move apius usermanag servicepyn complet remov apiusern addit backend api documentationnnremov logictypesservicen complet move modelsservicesn basic test modul modelsservicesn cleanupnnad keystonemanag testsnnchangeid 
1343,refactor version attributesnn promot api version statu adopt openstack releas name lieu arbitrari version 
2673,remov unus import fix nameerror excnnchangeid 
1342,improv cli error feedback bug renam avoid confusionn fix help show usag optionsn fix list daten gener runtimennchangeid 
2694,fix typo endpointnam help stringnnchangeid julien danjou 
1363,test bug 
2693,updat xenserv cookbook dhcp supportnnchangeid 
1362,doc setup cover exist scriptsnad doc around credenti command usag 
2692,pythonkeystonecli move openstack updat referencennchangeid 
1361,doc test classesnupd runtestssh match realitynad debug middlewar factorynad doc enabl debug middlewarenresolv issuesnnblueprint keystonedocumentationnnchangeid 
2691,bug unboundlocalerror fail get metric xenapi hostsnnbail earli fail get bandwidth metric fall tontri pars themnnchangeid 
1360,fix document show multipl tenant misleadingnnwhil keyston api spec support multipl tenant keystonenimplement doe sampl simplifi shownonli one tenant returnednnchangeid 
2690,implement role managernn remov apirol call servicepyn clean backend api function name bettern reflect especi forn differenti role rolesgrantedn appli ton keystonerefactorbackendn refactorkeystonemodelsnnchangeid 
1359,use pure version number tarbal namennmak setuppi use canonicalvers function return purenfin version number version number use tarbal name andna main tarbal directori thi bring keyston line thenoth core project need befor deliverynnchangeid 
2689,log authtoken middlewarenn keystoneloggingn mostli debug log help troubleshootingnnchangeid 
1358,set runtestssh run virtualenvnnfix bug 
2688,rerais except fixnnfix bug 
1357,cleanupnnchangeid 
1356,remov execut bit keystoneconfnnchangeid julien danjou 
2687,snapshot featur solarisiscsidrivernnchangeid 
2686,prevent disablingdelet fix bug 
1355,move contributor doc rst bug set develop environ docn remov relat info piprequir project readmen test docn remov relat info project readmen also remov contributor doc build info project readm bug updat version string 
2685,syslog devstack archiv lognnen syslog devstackncopi syslog back jenkin workspac archivingnnchangeid 
1354,fix search sequenc includ directori structur oswalknnchangeid 
2684,updat keyston default attribut servic creat befor rolesnnchangeid 
1353,remov contributor doc build info project readm bug 
1374,use tenantid instead tenant projectidnnchangeid stablemaintainersn 
1373,refactor metadata code blueprint separatenovametadatannchangeid 
1372,separ metadata api servicennpart blueprint separatenovametadatann add apimetadata move code move metadata separ binaryn chang metadata forward use metadata host portn move metadata accept rule metadata apin add novaapi setuppynnchangeid 
1371,updat formattingncomplet novacli transitionnfix bug bug 
1370,fix bug 
1369,fix bug 
1368,updat network section nfix bug novacli cli migrationnnchangeid 
2699,updat novacomput run debian squeezennchangeid 
2698,frontend loggingnn log frontend componentsn replac consol log log info eventsn address bug import exceptionn mention get log logger loggern yet initi timen blueprint keystoneloggingnnchangeid 
1367,add extend statu inform via admin api server callsnnchangeid 
1366,replac disk config extens match specnnrel instancediskmanag blueprintnnchangeid 
2697,separ schedul host managementnnthi bit schedul refactor support futur scale workna part blueprint scalingzonesnnwith without blueprint work thi clean number thing upnand pave way combin lot schedul use thisnnew filter weigh futur work nnon goodiesnnintroduc new hostmanag split code zonemanagernzon commun manag handld zonemanagernhost filter weigh handl hostmanagernzonemanag remov schedulermanag direct call itn schedulermanag occur via schedul driver thisn simplifi number thingsnzonemanag hostmanag class use flag thi allowsn one extend current class use themnhostmanag use hoststat class keep info host thi classn need extend sinc veri much tie hostmanagern hoststat class use flag instead classn variabl hostmanagernfilt function accept singl host filter thi improvesn perform build new array host within everyn filter functionnfilt function accept gener dictionari fill inform avail filteringn addit data thi done byn subclassingnweigh function accept thi also althoughn poorli name atm clean futur branch move weigh function host managernfilt function topicspecif support thann comput host filteringnfilt test true unit test nowntestzon move top level schedul zonemanagern test refactor true unit testsnhost test true unit test nownoth minor cleanupsnnchangeid 
2696,log core modulesnn keystoneservern keystonecommonwsgin keystonecontrollerrsn keystonelogicservicen keystoneutilsnnblueprint keystoneloggingnnchangeid 
1365,bug fault rais openstack api resourc handler fail report properlynnin resourcecal catch ani faultsfault thrown requestnhandl make actionresult thi mean fault except handler faultsfault subclass ofnwebobexchttpexcept attempt wrap fault faultnnchangeid 
2695,add miss return remov superflu onesnnsom method return object dit return somenmethod return anyth use return fix andnad test detect two return missingnnfix bug 
1364,defin faultsfaultstrnndefin faultsfaultstr pass wrap exceptionnthi use log messagesnnchangeid 
1385,add object api api quick startnnchangeid 
1384,post releas version bumpnnchangeid 
1383,fix bug 
1382,fix typo docstringnnchangeid 
1381,oop left manifestinnnchangeid 
1380,updat timeouterror except except refsnnupd eventlettimeouterror deprec refer tontimeout importantli updat mani except exceptionnclaus except except timeoutnnchangeid 
1379,chang bzr swift gettingstart docnnfix 
1378,gener tarbal horizonnnchangeid 
1377,chang blatant hack fix spell also second timout test completingnnchangeid 
1376,add option aptrepo resourcenswitch default oneiricnnchangeid 
1375,use tenantid instead tenant projectidnnupd also add idnam still xtenant compatibilitynnad middlewar document http headersnnchangeid stablemaintainersn 
1396,fix bug disk usag graph drawn correctlynnchangeid 
1395,fix bug 
1394,fix bug 
1393,fix bug 
1392,modifi testcas novaflagsnfix bug 
1391,add testcas novaflagsnfix bug 
1390,cookbook updat support postgr 
1389,bug http option piprequiresnnchangeid 
1388,bug chang allow extens configuredn introduc new properti hold list extens enablednnchangeid 
1387,clean docstr faultsfault usagennmani extens wrap except manual faultsfault therncontinu confus necessari thi patch clear upnwhat faultsfault doe well document wsgiresourcenautomat wrap webobexchttpexceptionnnchangeid 
1386,use tenantid exist still support xtenantnnthi continu support middlewar use older data model tenantid tenantnam thing xtenant url keystoennad document middlewar header http api interactionsnnchangeid 
1399,add testcas novadbsqlalchemysessionnfix bug 
1398,add testcas novanotifierlistnotifiernfix bug 
1397,add testcas novanotifiernoopnotifiernfix bug 
500,document novatoosenvsh toolnnchangeid 
501,chang authent return access responsennchangeid 
502,initi commit keyston auth middlewarennchangeid 
503,uncom befor thi merg thi must merg otherwis thi caus duplic flag definit errorsnnchangeid 
504,remov unus importsnnchangeid 
505,add code remov keystonenn fix errorn fix pylint issuesnnchangeid 
506,test ensur ident info get comput admin guidennchangeid 
507,convert new doc format includ code samplesnnchangeid 
508,fix bug abl stream http imagesnnchangeid 
509,mindisk minram properti imagesnfix 
510,final version diablonnthi merg veri last commit befor diablo releasenand serv ptl signoffnnchangeid 
511,final version diablonndo approv glanc readi shipnthi last commit befor releasenthi count ptl signoff releasennchangeid 
512,document novatoosenvsh toolnnchangeid 
513,make identityadminwadl wellformednnchangeid 
514,chang authent inform diablo defaultsnnchangeid 
515,updat openvswitch plugin readmennaddress code review feedbacknnchangeid 
516,post token chronicl miss featuresnn wrote new function test unscop scope token flown revis token sampl xsdn updat function testsn user role post tokensn also fix get tenant return mix attributesn support post token unscop tokenid credentialsn revis credentialsxsdn revis accept scope token temporarilyn remov default tenant sampledata usern function test assert behavior admin scope tenantn keyston admin normal abl scope tenantn unless establish role tenantnnchangeid 
517,fix bug 
518,add aptget updat get latest packagesnnpuppet doe run aptget updat ever could put modulenwith exec make thing depend sinc cronningnpuppet herennchangeid 
519,add migrat inform cactu diablonnchangeid 
520,updat book file diablo releas name datennchangeid 
521,tenantid user role endpointsnnchangeid 
522,fix bug schedul remov assign devic whennlook part reassign heavi node part need benskippednninclud review suggestionsnnchangeid 
523,chang docsnnchangeid 
524,use sshkey text get newlinesnnchangeid 
525,chang support auth catalog per new formatnnchangeid 
526,fix bug creat token respons provid user rolesnnchangeid 
527,updat raxkey extens past config keystoneconfnadd glanc endpointngl keyston auth support also add keystonecr recipencleanupnnremov last metadatajson file get generatednremov stale cookbooksncleanup rolesnnchangeid 
528,correct api exampl return uri field per bug 
529,chang pom build file new name convent version apinnchangeid 
7501,remov prettyt pin client fix work prettyt 
7500,add first openstack projectsnnchangeid 
530,chang pomxml creat docsopenstackorgapi directori structur readabl url plu give readm rst extensionnnchangeid 
531,renam readm readmerstnnchangeid 
532,modifi pomxml use docsopenstackorgapi directori structurennchangeid 
533,chang extens readm add xmlid book file chang pomxml docsopenstackorgapi structurennchangeid 
534,minor chang extens wadlnnchangeid 
535,modifi pomxml creat api foldernnchangeid 
536,updat guid wrt wadl changesnnchangeid 
537,initi chang move role extensionsnnchangeid 
538,initi set chang move role oper extensionsnnchangeid 
539,initi set chang move role oper extensionsnnchangeid 
7510,add repr leastcost schedulernnchangeid 
7512,add eventlet backdoor facilit troubleshootingnnthi provid flag turn builtin backdoor server whichnallow connect telnet receiv python prompt isnimmens help debug run systemsnnfix bug 
7511,modifi vmvdiclean handl orignnalso modifi code better handl variou race conditionsnnfix bug 
540,add specif error messag swiftringbuildernnreplac exist except ring builder specif exceptionsnabstract behavior ringbuild like caus annexcept add tryexcept block swiftringbuild catch specificnexcept provid user inform dealnwith errornnthi chang begin address blueprint friendlyerrormessagesnnchangeid 
541,fix authtoken middlewar allow admin user novannchangeid 
542,add rfcsh help gerrit workflownnchangeid 
543,fix 
544,fix issu ldap testsnnchangeid 
545,bug fix thi call resiz instanc space benavail partit resiz use thi spacenrun fdisk show addit spaceaft discuss hereni told thi solut best momentnnad authorsnnchangeid 
546,fix bug cast int string usersgetbytenantgetpag joinednnchangeid 
7503,set rabbithost localhostnnthi chang specifi address rabbitmq server thi nova servic node control failnnalso remov custom rabbit password sinc noth thendoc right discuss chang default rabbitmq passwordnncherri pick 
547,fix bug add usernam user constructor realign paramnn also fix tenant constructor gettenantnnchangeid 
7502,clean tenant servernn remov class namesn add class name log instancesn cleanup hackingnnchangeid 
548,fix outstand error clean trunknnalso add option runtestssh skip run separatenjob jenkin run need spin wheel itndur test runnnchangeid 
7505,fix issu ident imagenn remov unus linen miss keyston commandn move glanc databas sync befor restart servicen semant markupnn patch remov extra file path textnncherri pick 
549,reorder param user constructornnchangeid 
7504,document simplecidraffinityfilt bugnncherri pick 
7507,bump xenserv plugin versionnnchangeid 
7506,readmerst format correctlynnalso zap trail bit whitespacennchangeid 
7509,fix type snapshotid column match dbnn migrat creat snaphsotid column integ butn model incorrectli list stringn abov issu caus error certain situat tryingn list instanc seem onli certain configurationsn version sqlalchemi exhibit issuen issu fix trunk part convers uuid inn commit straightn backport possiblen fix bug 
7508,dhcp leas error vlan modenndocu dhcp leas error issu dnsmasq solut workaroundnncherri pick 
7521,add endpoint crud commandsnn add createdeletelistshow endpoint commandsnnchangeid 
7520,expos tag imag entiti apinnen user set view tag imag entiti befor usernhad navig tag subcollect interact imag tagsnaddit thi refactor imagetag method return stringsnrath sqlalchemi objectsnn relat 
7523,fix depric usersuseridrolesnn useronli role appar depric implement butn adminrout incorrect result stack trace rather thann expect notimpl messag long coden might well point right placennchangeid 
7522,add alias mailmap comstud belliottnnchangeid 
550,contribnovash updat latest resolvesnbug 
551,modifi apikeycredenti extend singl entiti use restrictionnnad sampl wadl updat thi changennchangeid 
552,pull bzrnnkill aoevolumedrivernnad authorsnnremov extran line docsnnrenam discovervolum prepareattach undiscovervolum preparedetachnnkil flag use aoe removednnkil bladespershelf flag longer need sinc aoe removednnkil dead code remov aoennmor remov aoe stuffnnrip aoennon morennremov exportdevic tablennsplit volum comput couplingnnfix errorsnnfix log string detachvolumennchang attachvolum pass connectioninfonnad new field blockdevicemap modelnnad migrat file add devicepath field blockdevicemappingnnmor decouplingnnwip chang hand vishnnfinish rewrit initi terminatennsplit code driver classesnncontinu cleanup volum attach codennmov login code libvirt volum drivernnadd except libvirt volum drivernnrenumb migrat scriptsnnadd libvirt volum driversnnfix method signatur typosnnhappi path finishednnfix xen testscodennfixspeedup cloud test casesnnfix block devic info terminatenndisconnect boot volum terminatennfix typonnno need termin volum hostless instanc host never got creatednncascad delet block devic map instead iter deletingnnkeep error traceback fix doubl use mountdevicennmiss one refer connectionnnwrit volum driver test fix typosnnl migrationbootfromvolum test completednnchang migrat numbersnnfix remot error come nova except testcomputennfix fake volum drivernnfix bdm delet add back discovernnus stub instead setattrnnfix virt driver testnnpul chang managernnchang volum apinnfix schedul testnnfix integr attach volum testnncompar string instead convert intnnfix rescan mess permissionsnnrenumb migrationsnnus tupl login logoutnnmak work hostnnchangeid 
553,allow user choos either ietadm tgtadm author chuck short gerrit push author set thatnnchangeid 
554,remov volumedriversyncexec method alway use function syncexec executennth execut method alway synchron distinct make sensennfin look like would make sens execut ever benasync distinct even serv use documentationnpurposennchangeid 
555,allow user choos either ietadm tgtadm refactor ietadmtgtadm call helper class add newntargetadmin abstract base class implement use ietadm andntgtadm thi clean code greatli get code reusennbas patch chuck short 
556,fix check projectnnfrom remot show get return 
557,add input chain rule metadata request fedora default polici input chain filter tableni drop thi mean metadata request guest get droppednnadd thi rule let sudo iptabl filter novanetworkinput tcp tcp dport acceptnnhowev thi onli work novanetwork novaapi samenhostnnchangeid 
7514,nova show cmd display uniqu flavor imag idnnfix bug uniqu flavor andnimag obj output nova show vmnnchangeid 
558,add input chain rule metadata request fedora default polici input chain filter tableni drop thi mean metadata request guest get droppednnadd thi rule let sudo iptabl filter novanetworkinput tcp tcp dport acceptnnit make sens novanetwork add iptabl rule servic sinc may actual hostnninstead novaapi add directli order add anmanag class api servic allow manag use networkndriv add rulennchangeid 
7513,add configur timeout quantum http connectionsnnfix bug 
559,add mindisk minram osapi imag detailsnnchangeid 
7516,add minram mindisk binglanc helpnnth minram mindisk field support glanc add andnglanc updat thi chang add descript field thenglanc help addupd comment fieldsnnchangeid 
7515,fixedipgetbyaddress readdelet contextnnfix bug default fixedipgetbyaddressnalway set chang acceptnreaddelet valu contextnupd mailmap rewrit old email new emailnnchangeid 
7518,handl updat qemuimg info outputnnorigin qemuimg info alway output actual path neven duplic alreadi linenn qemuimg info grep back file actual path thesamennwherea chang referenc suppress duplic actual pathnn qemuimg info grep back file novavirtlibvirtutilspi getdiskbackingfilenavoid indexerror except pars newer formatnfix bug pick commit 
7517,volum notif cindernnad volum notificationsnad unit test notificationsnad context notifi rabbitnnblueprint cindernotificationsnnchangeid 
7519,revert pull variou middlewarennratelimitnstaticwebntempurlformpostnnchangeid 
7530,updat gerritbot respond vrfi 
7532,fix bug new test testfloatingipsactionspynnchangeid 
6201,fix argument name refer documentnnbug docsourcesconfigurationrstn usercr option argument name tenantidnnchangeid 
7531,backslash continu remov nova bug continu remov script bin plugin etcnnchangeid 
6200,use isotim parseisotim openstackcommonnnthi patch remov isotim parseisotim novautil innfavor code openstackcommonutilsnnchangeid 
7534,backslash continu remov keyston bug backslash continu except sqlalchemi mox relat codennchangeid 
6203,consol server action docsnnchangeid 
7533,bug add simpl test case test tagnnadd name contact info author file chang author commitnmessag add email mailmapnnchangeid 
6202,schedul hint server actionnnchangeid 
560,remov old code snuck back innnchangeid 
561,use gitpython author checknni hit thi issu older gitpython versionnn gitpython runningnn git revlist headnnand pars output figur easi run gitndirectlynnchangeid 
562,kill aoevolumedrivernnchangeid 
563,authorsnnchangeid 
564,remov extran line docsnnchangeid 
565,renam discovervolum prepareattach undiscovervolum preparedetachnnchangeid 
566,kill flag use aoe removednnchangeid 
567,kill bladespershelf flag longer need sinc aoe removednnchangeid 
568,kill dead code remov aoennchangeid 
7525,expos timestamp imag entiti apinn add createdat updatedat imag entitiesn ignor timestamp creat updaten relat 
569,remov aoe stuffnnchangeid 
7524,blueprint localf local file system class support extend capabilitiesnna new class propos would allow data server definenopt enhanc capabl swift object server wouldnb abl use first exampl allow platform indicatenthat local file system configur selfhealingnmirror replic allow swift configur fewer network replicasnn add mirrorcopi support ringbuildern add middlewaren switcommonlf separ project add reviewn requestnnchangeid 
7527,time trigger pollscm differ thingsnnchangeid 
7526,fix multischedul process host capabilitiesnnto fix bug make sure driver held thenmulti schedul get call dure updateservicecapabilitiesnnchangeid 
7529,remov refer iscsiipprefixnnth iscsiipprefix flag remov essex releasennchangeid 
7528,make iptabl driver handl dhcpserver nonennupd iptablesfirewalldriv set iptabl rulesnfor dhcp server dhcpserver none network infonnfix bug 
7541,bug fix nova rate limit config typonna user report quot caus regex tonmatch confirm line work essexprecisennchangeid 
6210,enabl mysql connect poolingnnconnect pool must explicitli enablednse line filen gerritgerritserversrcmainjavacomgooglegerritserverschemadatasourceproviderjavannchangeid 
7540,bug fix window imag creat commandnnthi chang window imag creat command vfd filenno longer existsnnchangeid 
7543,fix add neg test list get server apinnchangeid 
6212,fix errorsnnchangeid 
7542,instanc state updat notificationnnad instanc updat notif computeinstanceupd thatnwil report chang vmstate taskstat goal isnto provid use insight instanc state transit new notif minimi depend intend fornwid use across differ layerspackag within nova callsnin comput apimanag schedul virt layer modifynth instanc state instrument thi notificationnnchangeid 
6211,add author test casennchangeid 
7545,remov refer iscsiipprefixnnth iscsiipprefix flag remov essex releasenncherri pick 
6214,updat float ext docnnchangeid 
7544,add docblitz redirect trunknnchangeid 
6213,updat depend process normsnnchangeid 
570,rip aoennchangeid 
571,one morennchangeid 
572,remov exportdevic tablennchangeid 
573,split volum comput couplingnnchangeid 
574,fix errorsnnchangeid 
575,fix log string detachvolumennchangeid 
576,chang attachvolum pass connectioninfonnchangeid 
577,new field blockdevicemap modelnnchangeid 
578,migrat file add devicepath field blockdevicemappingnnchangeid 
579,decouplingnnchangeid 
7536,add heat project stackforgennchangeid 
6205,treat quota unlimitednnupd quota api call treat quota unlimitednfor consist nova flagsnnfix bug 
7535,backslash continu remov glanc bug backslash continu except sqlalchemi mox relat codennchangeid 
6204,make sure cloudpip extens retriev networknn includ fail testn fix bug 
7538,nail prettyt test depend bad pypi caus testsnto fail creat new venv nail version bug 
6207,remov tenant membership dure user deletionnnremov tenant membership user delet resolv constraintnissu previous went unnot due test databasenconfigur support constraint myisamnnfix bug move tenant membership cleanup sql ident backendn add test case testbackendsqlnnchangeid 
7537,bring cincdercli speed novaclientnn implement bpcinder pythoncinderclientn grab current novacli build itn test passn abl manag volum essex cloudnnchangeid 
6206,user configur log lengthnnfix bug 
6209,treat quota unlimit quota classesnnfix bug 
7539,add paramet script talk gerritnnnot gerrit instal configur thi add parametersnto gerrit sync script expir script work thencommand line cron serversnnfix bug 
6208,set resourc load getnn set resourc load prevent futur lazyloadingn remov lookup uuid getid helper longer usedn fix bug 
7550,fix typo complet broken quantumnova integrationnnbug bug introduc thatnprev serial quantum client code correctlynseri request bodi data instead serial alway returnednnon mean request would bodi caus quantumnserv return 
6221,move authstrequ new authutil modulennthi patch move authstrutil new modul authutil fornhelp function relat authenticationnnchangeid 
7552,schedulerdefaultfilt schedulerfiltersnnrenam claritynnchangeid 
